dataset,alg,params,original_bytes,compressed_bytes,ratio,bpb,entropy_bpb,%_over_entropy,comp_time_s,comp_MB_s,decomp_time_s,decomp_MB_s,repeats,comp_MiB_s,decomp_MiB_s,env_python,env_platform
data\binary\bitpack\p0.05\p0.05_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,3879690,0.387969,3.103752,2.291160100889569,35.4663953337409,0.09338620000198716,107.08220272146431,0.06587179999769432,151.81003100492205,5,102.12145882811679,144.77720327896034,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.10\p0.10_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,5329305,0.5329305,4.263444,3.7519456376681077,13.632883088620554,0.09197049999784213,108.73051685306295,0.06641859999945154,150.5602346343129,5,103.69341233157337,143.58530560258666,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.20\p0.20_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,7321384,0.7321384,5.8571072,5.775409955115091,1.4145704897113385,0.03774559999874327,264.9315416984482,0.06502170000021579,153.79481003982997,5,252.65819006545752,146.6700344436636,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.30\p0.30_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,8866508,0.8866508,7.0932064,7.050309204593689,0.6084441711912524,0.03695609999704175,270.5913232402899,0.07029250000050524,142.26268805246823,5,258.0557737255989,135.67215533020826,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.40\p0.40_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,9752625,0.9752625,7.8021,7.767587988589667,0.44430795584202537,0.039269300003070384,254.65185269964377,0.06559099999867612,152.45994115353994,5,242.85472310103705,145.3970053636886,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.50\p0.50_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,10000013,1.0000013,8.0000104,7.999980814915114,0.00036981444795042745,0.014814099995419383,675.0325705302425,0.007959599999594502,1256.3445399906334,5,643.7606727081653,1198.1424919723422,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.60\p0.60_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,9752836,0.9752836,7.8022688,7.767587425586726,0.44648836907883155,0.03932610000629211,254.28405050081287,0.0656304000003729,152.36841463625365,5,242.50395989155675,145.3097189498011,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.80\p0.80_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,7321344,0.7321344,5.8570752,5.775405342017996,1.4140974207962171,0.037850000000617,264.200792598071,0.06547709999722429,152.72515124255537,5,251.9612940148415,145.64992919694816,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.90\p0.90_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,5329651,0.5329651,4.2637208,3.7519466029790745,13.640231356559623,0.08598640000127489,116.29746099210729,0.06364949999988312,157.1104250625435,5,110.90980641678003,149.8320486199377,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.95\p0.95_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,3875604,0.3875604,3.1004832,2.2911575074364627,35.32387842986309,0.07963259999814909,125.57671104839514,0.05206529999850318,192.0665011108644,5,119.75918127549365,183.1687319364602,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.99\p0.99_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 1}",10000000,1498376,0.1498376,1.1987008,0.6463368612978303,85.46068958422623,0.029925200004072394,334.16652181569856,0.033861700001580175,295.3189001005072,5,318.6857557282624,281.63780844352686,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.01\p0.01_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,236235,0.0236235,0.188988,0.08079313589591118,133.9159111777519,0.017455900000641122,572.8722093752094,0.015943600003083702,627.2109183663582,5,546.3330437426283,598.1544304155072,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.05\p0.05_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,809328,0.0809328,0.6474624,0.28639695711595625,126.07167566303987,0.04716210000333376,212.03466341178884,0.026631799999449868,375.49095443066443,5,202.21183912385337,358.0957719273279,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.10\p0.10_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1230468,0.1230468,0.9843744,0.4689955935892812,109.88990375505685,0.07472240000060992,133.8286778786331,0.03546949999872595,281.93236443590115,5,127.62886334672558,268.87142415201134,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.20\p0.20_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1655938,0.1655938,1.3247504,0.7219280948873623,83.50171012622694,0.09440609999728622,105.92535863982792,0.04190090000338387,238.65835815441702,5,101.01820728630197,227.60215121505829,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.30\p0.30_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1817256,0.1817256,1.4538048,0.8812908992306927,64.96310143098869,0.10351899999659508,96.60062404320865,0.044659500003035646,223.91652390466237,5,92.12545502691188,213.54325458119706,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.40\p0.40_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1865719,0.1865719,1.4925752,0.9709505944546686,53.723084215041894,0.1020451000003959,97.99588613231995,0.043353799999749754,230.66028814216335,5,93.4560795038685,219.9746038103294,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.50\p0.50_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1873348,0.1873348,1.4986784,1.0,49.867839999999994,0.10291729999880772,97.16539396307374,0.04328700000041863,231.0162404394689,5,92.6640611318767,220.31406608277268,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.60\p0.60_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1866162,0.1866162,1.4929296,0.9709505944546686,53.75958452741866,0.10381530000449857,96.32491549479388,0.04360219999944093,229.3462256521052,5,91.86251909115478,218.72141723902675,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.80\p0.80_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1655833,0.1655833,1.3246664,0.7219280948873623,83.49007461839795,0.09579440000379691,104.39023575077081,0.042809300000953954,233.5941022109019,5,99.55420127104729,222.7725045353392,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.90\p0.90_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1229835,0.1229835,0.983868,0.4689955935892812,109.7819283269458,0.07295539999904577,137.07004553646195,0.03509249999478925,284.9611740823498,5,130.72006977882307,271.7599196418974,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.95\p0.95_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,809315,0.0809315,0.647452,0.28639695711595625,126.06804433954233,0.049585799999476876,201.67063958039395,0.026771199998620432,373.5357399188426,5,192.32794426464477,356.2311356647687,3.10.8,Windows-10-10.0.19045-SP0
data\binary\ascii01\p0.99\p0.99_random_10000000B.txt,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,235952,0.0235952,0.1887616,0.08079313589591118,133.6356893526062,0.017810000004828908,561.4823131548935,0.01637059999484336,610.8511601987673,5,535.4708015739176,582.5525626196489,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.01\p0.01_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,1412646,0.1412646,1.1301168,0.6463345554604936,74.85012838201514,0.06735650000337046,148.46377112082143,0.03021600000647595,330.950489735795,5,141.58596391053575,315.6187111653852,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.05\p0.05_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,3795984,0.3795984,3.0367872,2.291160100889569,32.543648906112374,0.15427479999925708,64.81940018751057,0.04976069999975152,200.96180319107114,5,61.8165441061219,191.65194578582762,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.10\p0.10_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,5412053,0.5412053,4.3296424,3.7519456376681077,15.397258332637776,0.18134090000239667,55.14475774559317,0.0621060999983456,161.01477955090374,5,52.59009400797708,153.5555280217443,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.20\p0.20_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,7386308,0.7386308,5.9090464,5.775409955115091,2.3138867357208475,0.06263590000162367,159.65285083699249,0.06904010000289418,144.84335914317617,5,152.25669270131021,138.13327295611433,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.30\p0.30_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,8858979,0.8858979,7.0871832,7.050309204593689,0.5230124571314619,0.049264599998423364,202.9855109007286,0.06879379999736557,145.36193669172144,5,193.58190219594636,138.62782662074804,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.40\p0.40_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,9744308,0.9744308,7.7954464,7.767587988589667,0.3586494475666914,0.0517041999992216,193.4078856292245,0.06406589999824064,156.08927682705803,5,184.44797480206222,148.85820661036692,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.50\p0.50_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,10000009,1.0000009,8.0000072,7.999980814915114,0.00032981435202362276,0.026607799998600967,375.8296439587564,0.00798930000019027,1251.6741140978365,5,358.41877115427246,1193.6884305746548,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.60\p0.60_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,9744483,0.9744483,7.7955864,7.767587425586726,0.3604590831001789,0.0512012000035611,195.30792245698322,0.06375849999312777,156.84183287056396,5,186.259989569657,149.57589936471422,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.80\p0.80_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,7384484,0.7384484,5.9075872,5.775405342017996,2.2887026997107327,0.062283699997351505,160.55565100379764,0.06924330000038026,144.41830473049498,5,153.11766929425744,137.7279098275911,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.90\p0.90_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,5412547,0.5412547,4.3300376,3.7519466029790745,15.40776184186408,0.1780875000040396,56.15217238589551,0.06158069999946747,162.38854056687367,5,53.55083865179132,154.8656474950704,3.10.8,Windows-10-10.0.19045-SP0
data\binary\bitpack\p0.95\p0.95_random_10000000B.bin,brotli,"{""lgwin"": ""default"", ""mode"": ""text"", ""quality"": 2}",10000000,3797118,0.3797118,3.0376944,2.2911575074364627,32.5833946439948,0.14764130000548903,67.73172546996145,0.04900699999416247,204.05248232275312,5,64.59395154514796,194.599444564107,3.10.8,Windows-10-10.0.19045-SP0
